date,city,precipitation,precipitation_normal,temp_min,temp_max,temp_normal_min,temp_normal_max
2006-08-01,Las Vegas,0.51,2.46,80.0,98.0,79.6,103.6
2006-08-02,Las Vegas,0.51,2.46,74.0,99.0,79.5,103.5
2006-08-03,Las Vegas,0.51,2.47,78.0,99.0,79.3,103.5
2006-08-04,Las Vegas,0.51,2.47,76.0,94.0,79.2,103.4
2006-08-05,Las Vegas,0.51,2.48,73.0,98.0,79.1,103.3
2006-08-06,Las Vegas,0.51,2.48,74.0,102.0,79.0,103.2
2006-08-07,Las Vegas,0.51,2.49,74.0,105.0,78.8,103.2
2006-08-08,Las Vegas,0.51,2.49,72.0,105.0,78.7,103.1
2006-08-09,Las Vegas,0.51,2.5,81.0,103.0,78.6,103.0
2006-08-10,Las Vegas,0.51,2.51,81.0,103.0,78.4,102.9
2006-08-11,Las Vegas,0.51,2.51,82.0,106.0,78.3,102.8
2006-08-12,Las Vegas,0.51,2.52,80.0,102.0,78.2,102.7
2006-08-13,Las Vegas,0.51,2.53,75.0,102.0,78.0,102.6
2006-08-14,Las Vegas,0.51,2.53,79.0,103.0,77.9,102.5
2006-08-15,Las Vegas,0.51,2.54,78.0,101.0,77.7,102.4
2006-08-16,Las Vegas,0.51,2.55,75.0,101.0,77.6,102.3
2006-08-17,Las Vegas,0.51,2.56,71.0,99.0,77.5,102.2
2006-08-18,Las Vegas,0.51,2.57,69.0,99.0,77.3,102.1
2006-08-19,Las Vegas,0.51,2.57,74.0,101.0,77.1,101.9
2006-08-20,Las Vegas,0.51,2.58,73.0,103.0,77.0,101.8
2006-08-21,Las Vegas,0.51,2.59,77.0,106.0,76.8,101.7
2006-08-22,Las Vegas,0.51,2.6,80.0,105.0,76.7,101.5
2006-08-23,Las Vegas,0.51,2.6,83.0,104.0,76.5,101.4
2006-08-24,Las Vegas,0.51,2.61,81.0,104.0,76.3,101.2
2006-08-25,Las Vegas,0.51,2.62,82.0,100.0,76.2,101.0
2006-08-26,Las Vegas,0.51,2.63,72.0,97.0,76.0,100.9
2006-08-27,Las Vegas,0.51,2.63,74.0,100.0,75.8,100.7
2006-08-28,Las Vegas,0.51,2.64,73.0,102.0,75.6,100.5
2006-08-29,Las Vegas,0.51,2.65,73.0,105.0,75.4,100.3
2006-08-30,Las Vegas,0.51,2.66,79.0,103.0,75.2,100.0
2006-08-31,Las Vegas,0.51,2.67,76.0,102.0,75.0,99.8
2006-09-01,Las Vegas,0.51,2.68,79.0,101.0,74.8,99.5
2006-09-02,Las Vegas,0.51,2.69,76.0,102.0,74.6,99.3
2006-09-03,Las Vegas,0.51,2.7,79.0,99.0,74.3,99.0
2006-09-04,Las Vegas,0.51,2.71,78.0,100.0,74.1,98.7
2006-09-05,Las Vegas,0.51,2.72,77.0,101.0,73.8,98.4
2006-09-06,Las Vegas,0.52,2.73,80.0,100.0,73.6,98.1
2006-09-07,Las Vegas,0.52,2.74,74.0,89.0,73.3,97.8
2006-09-08,Las Vegas,0.52,2.75,70.0,91.0,73.0,97.4
2006-09-09,Las Vegas,0.52,2.76,70.0,93.0,72.7,97.1
2006-09-10,Las Vegas,0.52,2.77,66.0,93.0,72.4,96.7
2006-09-11,Las Vegas,0.52,2.77,72.0,97.0,72.1,96.4
2006-09-12,Las Vegas,0.52,2.78,74.0,99.0,71.8,96.0
2006-09-13,Las Vegas,0.52,2.79,73.0,96.0,71.4,95.6
2006-09-14,Las Vegas,0.52,2.79,75.0,96.0,71.1,95.2
2006-09-15,Las Vegas,0.52,2.8,69.0,85.0,70.7,94.7
2006-09-16,Las Vegas,0.52,2.81,61.0,79.0,70.4,94.3
2006-09-17,Las Vegas,0.52,2.81,62.0,83.0,70.0,93.9
2006-09-18,Las Vegas,0.52,2.82,61.0,85.0,69.6,93.4
2006-09-19,Las Vegas,0.52,2.83,60.0,92.0,69.2,93.0
2006-09-20,Las Vegas,0.52,2.83,65.0,80.0,68.8,92.5
2006-09-21,Las Vegas,0.52,2.84,57.0,85.0,68.4,92.1
2006-09-22,Las Vegas,0.52,2.85,64.0,79.0,68.0,91.6
2006-09-23,Las Vegas,0.52,2.86,59.0,79.0,67.6,91.1
2006-09-24,Las Vegas,0.52,2.86,56.0,81.0,67.1,90.6
2006-09-25,Las Vegas,0.52,2.87,57.0,88.0,66.7,90.1
2006-09-26,Las Vegas,0.52,2.88,64.0,93.0,66.3,89.7
2006-09-27,Las Vegas,0.52,2.89,68.0,94.0,65.8,89.2
2006-09-28,Las Vegas,0.52,2.9,63.0,94.0,65.4,88.7
2006-09-29,Las Vegas,0.52,2.9,66.0,95.0,64.9,88.2
2006-09-30,Las Vegas,0.52,2.91,66.0,95.0,64.5,87.7
2006-10-01,Las Vegas,0.52,2.92,74.0,91.0,64.0,87.2
2006-10-02,Las Vegas,0.52,2.93,70.0,87.0,63.6,86.7
2006-10-03,Las Vegas,0.52,2.94,65.0,89.0,63.1,86.3
2006-10-04,Las Vegas,0.52,2.95,68.0,89.0,62.7,85.8
2006-10-05,Las Vegas,0.73,2.96,65.0,77.0,62.2,85.3
2006-10-06,Las Vegas,0.95,2.97,57.0,77.0,61.7,84.8
2006-10-07,Las Vegas,0.95,2.98,52.0,76.0,61.3,84.4
2006-10-08,Las Vegas,0.95,3.0,63.0,81.0,60.9,83.9
2006-10-09,Las Vegas,0.95,3.01,63.0,80.0,60.4,83.5
2006-10-10,Las Vegas,0.95,3.02,62.0,78.0,60.0,83.0
2006-10-11,Las Vegas,0.95,3.03,58.0,79.0,59.5,82.6
2006-10-12,Las Vegas,0.95,3.05,56.0,82.0,59.1,82.1
2006-10-13,Las Vegas,1.05,3.06,58.0,79.0,58.7,81.7
2006-10-14,Las Vegas,1.46,3.07,53.0,66.0,58.2,81.2
2006-10-15,Las Vegas,1.47,3.09,53.0,72.0,57.8,80.8
2006-10-16,Las Vegas,1.47,3.1,56.0,75.0,57.4,80.4
2006-10-17,Las Vegas,1.47,3.11,58.0,71.0,57.0,80.0
2006-10-18,Las Vegas,1.47,3.12,53.0,70.0,56.5,79.5
2006-10-19,Las Vegas,1.47,3.14,49.0,72.0,56.1,79.1
2006-10-20,Las Vegas,1.47,3.15,54.0,80.0,55.7,78.7
2006-10-21,Las Vegas,1.47,3.16,55.0,73.0,55.3,78.3
2006-10-22,Las Vegas,1.47,3.17,50.0,77.0,54.9,77.9
2006-10-23,Las Vegas,1.47,3.18,51.0,78.0,54.5,77.5
2006-10-24,Las Vegas,1.47,3.19,55.0,68.0,54.1,77.1
2006-10-25,Las Vegas,1.47,3.2,51.0,73.0,53.7,76.7
2006-10-26,Las Vegas,1.47,3.21,50.0,68.0,53.3,76.2
2006-10-27,Las Vegas,1.47,3.22,46.0,73.0,52.9,75.8
2006-10-28,Las Vegas,1.47,3.23,49.0,74.0,52.6,75.4
2006-10-29,Las Vegas,1.47,3.24,47.0,75.0,52.2,75.0
2006-10-30,Las Vegas,1.47,3.25,47.0,77.0,51.8,74.6
2006-10-31,Las Vegas,1.47,3.26,47.0,73.0,51.4,74.1
2006-11-01,Las Vegas,1.47,3.27,49.0,69.0,51.0,73.7
2006-11-02,Las Vegas,1.47,3.27,47.0,68.0,50.6,73.3
2006-11-03,Las Vegas,1.47,3.28,48.0,71.0,50.2,72.8
2006-11-04,Las Vegas,1.47,3.29,53.0,76.0,49.9,72.4
2006-11-05,Las Vegas,1.47,3.29,53.0,73.0,49.5,71.9
2006-11-06,Las Vegas,1.47,3.29,55.0,80.0,49.1,71.5
2006-11-07,Las Vegas,1.47,3.3,54.0,80.0,48.7,71.0
2006-11-08,Las Vegas,1.47,3.31,53.0,79.0,48.3,70.5
2006-11-09,Las Vegas,1.47,3.32,56.0,76.0,47.9,70.0
2006-11-10,Las Vegas,1.47,3.33,47.0,66.0,47.5,69.6
2006-11-11,Las Vegas,1.47,3.34,47.0,64.0,47.1,69.1
2006-11-12,Las Vegas,1.47,3.34,46.0,62.0,46.8,68.6
2006-11-13,Las Vegas,1.47,3.35,45.0,64.0,46.4,68.1
2006-11-14,Las Vegas,1.47,3.36,48.0,73.0,46.0,67.6
2006-11-15,Las Vegas,1.47,3.37,43.0,66.0,45.6,67.1
2006-11-16,Las Vegas,1.47,3.39,41.0,67.0,45.2,66.6
2006-11-17,Las Vegas,1.47,3.4,42.0,70.0,44.8,66.1
2006-11-18,Las Vegas,1.47,3.41,45.0,73.0,44.5,65.6
2006-11-19,Las Vegas,1.47,3.42,46.0,74.0,44.1,65.1
2006-11-20,Las Vegas,1.47,3.43,45.0,72.0,43.7,64.6
2006-11-21,Las Vegas,1.47,3.45,45.0,72.0,43.4,64.1
2006-11-22,Las Vegas,1.47,3.46,49.0,73.0,43.0,63.6
2006-11-23,Las Vegas,1.47,3.47,54.0,68.0,42.6,63.1
2006-11-24,Las Vegas,1.47,3.48,44.0,65.0,42.3,62.6
2006-11-25,Las Vegas,1.47,3.49,41.0,61.0,41.9,62.1
2006-11-26,Las Vegas,1.47,3.5,39.0,60.0,41.6,61.6
2006-11-27,Las Vegas,1.47,3.51,47.0,61.0,41.3,61.2
2006-11-28,Las Vegas,1.47,3.53,39.0,57.0,41.0,60.7
2006-11-29,Las Vegas,1.47,3.54,32.0,45.0,40.7,60.3
2006-11-30,Las Vegas,1.47,3.55,28.0,46.0,40.4,59.9
2006-12-01,Las Vegas,1.47,3.56,30.0,54.0,40.1,59.5
2006-12-02,Las Vegas,1.47,3.57,36.0,56.0,39.8,59.1
2006-12-03,Las Vegas,1.47,3.59,33.0,51.0,39.5,58.7
2006-12-04,Las Vegas,1.47,3.6,30.0,58.0,39.3,58.3
2006-12-05,Las Vegas,1.47,3.61,32.0,60.0,39.1,58.0
2006-12-06,Las Vegas,1.47,3.62,37.0,64.0,38.8,57.7
2006-12-07,Las Vegas,1.47,3.63,40.0,67.0,38.6,57.3
2006-12-08,Las Vegas,1.47,3.65,39.0,65.0,38.4,57.1
2006-12-09,Las Vegas,1.47,3.66,40.0,65.0,38.3,56.8
2006-12-10,Las Vegas,1.47,3.67,44.0,60.0,38.1,56.5
2006-12-11,Las Vegas,1.47,3.68,41.0,59.0,38.0,56.3
2006-12-12,Las Vegas,1.47,3.7,37.0,55.0,37.8,56.1
2006-12-13,Las Vegas,1.47,3.71,38.0,59.0,37.7,55.9
2006-12-14,Las Vegas,1.47,3.72,39.0,59.0,37.6,55.8
2006-12-15,Las Vegas,1.47,3.73,39.0,59.0,37.5,55.6
2006-12-16,Las Vegas,1.59,3.75,42.0,56.0,37.5,55.5
2006-12-17,Las Vegas,1.59,3.76,36.0,47.0,37.4,55.4
2006-12-18,Las Vegas,1.59,3.77,35.0,46.0,37.4,55.3
2006-12-19,Las Vegas,1.59,3.79,33.0,47.0,37.3,55.3
2006-12-20,Las Vegas,1.59,3.8,31.0,49.0,37.3,55.2
2006-12-21,Las Vegas,1.59,3.81,30.0,50.0,37.3,55.2
2006-12-22,Las Vegas,1.59,3.83,37.0,53.0,37.3,55.2
2006-12-23,Las Vegas,1.59,3.84,39.0,54.0,37.3,55.2
2006-12-24,Las Vegas,1.59,3.86,34.0,59.0,37.4,55.3
2006-12-25,Las Vegas,1.59,3.88,35.0,58.0,37.4,55.3
2006-12-26,Las Vegas,1.59,3.89,39.0,53.0,37.5,55.4
2006-12-27,Las Vegas,1.60,3.91,40.0,61.0,37.5,55.4
2006-12-28,Las Vegas,1.62,3.93,44.0,53.0,37.6,55.5
2006-12-29,Las Vegas,1.62,3.95,43.0,59.0,37.7,55.6
2006-12-30,Las Vegas,1.62,3.97,35.0,57.0,37.7,55.7
2006-12-31,Las Vegas,1.62,3.99,32.0,53.0,37.8,55.8
2007-01-01,Las Vegas,0.00,0.02,35.0,59.0,37.9,56.0
2007-01-02,Las Vegas,0.00,0.05,42.0,61.0,38.0,56.1
2007-01-03,Las Vegas,0.00,0.07,40.0,60.0,38.1,56.2
2007-01-04,Las Vegas,T,0.09,35.0,66.0,38.2,56.4
2007-01-05,Las Vegas,T,0.12,37.0,49.0,38.3,56.5
2007-01-06,Las Vegas,T,0.14,33.0,49.0,38.4,56.7
2007-01-07,Las Vegas,T,0.16,39.0,57.0,38.5,56.8
2007-01-08,Las Vegas,T,0.18,37.0,63.0,38.6,56.9
2007-01-09,Las Vegas,T,0.2,40.0,65.0,38.7,57.1
2007-01-10,Las Vegas,T,0.22,36.0,56.0,38.9,57.2
2007-01-11,Las Vegas,T,0.25,39.0,63.0,39.0,57.4
2007-01-12,Las Vegas,T,0.27,29.0,46.0,39.1,57.5
2007-01-13,Las Vegas,T,0.29,24.0,36.0,39.2,57.7
2007-01-14,Las Vegas,T,0.31,21.0,39.0,39.3,57.8
2007-01-15,Las Vegas,T,0.34,27.0,46.0,39.4,58.0
2007-01-16,Las Vegas,T,0.36,22.0,48.0,39.5,58.1
2007-01-17,Las Vegas,T,0.38,27.0,49.0,39.6,58.2
2007-01-18,Las Vegas,T,0.41,33.0,57.0,39.6,58.3
2007-01-19,Las Vegas,T,0.43,34.0,57.0,39.7,58.5
2007-01-20,Las Vegas,T,0.45,29.0,52.0,39.8,58.6
2007-01-21,Las Vegas,T,0.47,37.0,50.0,39.9,58.7
2007-01-22,Las Vegas,T,0.49,40.0,56.0,40.0,58.8
2007-01-23,Las Vegas,T,0.51,34.0,58.0,40.1,58.9
2007-01-24,Las Vegas,T,0.53,34.0,64.0,40.2,59.1
2007-01-25,Las Vegas,T,0.55,43.0,64.0,40.2,59.2
2007-01-26,Las Vegas,T,0.57,36.0,61.0,40.3,59.3
2007-01-27,Las Vegas,T,0.59,35.0,60.0,40.4,59.4
2007-01-28,Las Vegas,T,0.61,37.0,61.0,40.5,59.5
2007-01-29,Las Vegas,T,0.63,40.0,61.0,40.6,59.6
2007-01-30,Las Vegas,T,0.65,38.0,57.0,40.7,59.7
2007-01-31,Las Vegas,T,0.67,40.0,62.0,40.8,59.8
2007-02-01,Las Vegas,T,0.69,33.0,57.0,40.8,60.0
2007-02-02,Las Vegas,T,0.71,31.0,53.0,40.9,60.1
2007-02-03,Las Vegas,T,0.74,32.0,60.0,41.0,60.2
2007-02-04,Las Vegas,T,0.76,37.0,68.0,41.1,60.3
2007-02-05,Las Vegas,T,0.78,46.0,73.0,41.2,60.5
2007-02-06,Las Vegas,T,0.81,45.0,70.0,41.4,60.6
2007-02-07,Las Vegas,T,0.83,45.0,70.0,41.5,60.8
2007-02-08,Las Vegas,T,0.86,48.0,68.0,41.6,60.9
2007-02-09,Las Vegas,T,0.89,50.0,68.0,41.7,61.1
2007-02-10,Las Vegas,T,0.92,49.0,67.0,41.9,61.3
2007-02-11,Las Vegas,T,0.95,48.0,68.0,42.0,61.4
2007-02-12,Las Vegas,T,0.98,42.0,65.0,42.1,61.6
2007-02-13,Las Vegas,0.08,1.01,45.0,59.0,42.3,61.8
2007-02-14,Las Vegas,0.08,1.04,44.0,60.0,42.4,62.0
2007-02-15,Las Vegas,0.08,1.07,42.0,67.0,42.6,62.2
2007-02-16,Las Vegas,0.08,1.1,48.0,74.0,42.8,62.5
2007-02-17,Las Vegas,0.08,1.14,51.0,72.0,42.9,62.7
2007-02-18,Las Vegas,0.08,1.17,46.0,70.0,43.1,62.9
2007-02-19,Las Vegas,0.08,1.2,43.0,61.0,43.3,63.2
2007-02-20,Las Vegas,0.08,1.23,36.0,57.0,43.5,63.4
2007-02-21,Las Vegas,0.08,1.27,40.0,63.0,43.7,63.7
2007-02-22,Las Vegas,0.08,1.3,42.0,70.0,43.9,64.0
2007-02-23,Las Vegas,0.08,1.33,43.0,56.0,44.1,64.3
2007-02-24,Las Vegas,0.08,1.36,38.0,55.0,44.3,64.5
2007-02-25,Las Vegas,0.08,1.39,37.0,67.0,44.5,64.8
2007-02-26,Las Vegas,0.08,1.42,41.0,66.0,44.7,65.1
2007-02-27,Las Vegas,0.08,1.46,45.0,59.0,44.9,65.4
2007-02-28,Las Vegas,0.08,1.49,38.0,52.0,45.2,65.8
2007-03-01,Las Vegas,0.08,1.52,38.0,57.0,45.4,66.1
2007-03-02,Las Vegas,0.08,1.55,40.0,59.0,45.6,66.4
2007-03-03,Las Vegas,0.08,1.58,40.0,59.0,45.8,66.7
2007-03-04,Las Vegas,0.08,1.61,38.0,64.0,46.0,67.0
2007-03-05,Las Vegas,0.08,1.64,44.0,72.0,46.3,67.3
2007-03-06,Las Vegas,0.08,1.66,47.0,75.0,46.5,67.6
2007-03-07,Las Vegas,0.08,1.69,51.0,70.0,46.7,68.0
2007-03-08,Las Vegas,0.08,1.71,46.0,75.0,46.9,68.3
2007-03-09,Las Vegas,0.08,1.73,48.0,76.0,47.1,68.6
2007-03-10,Las Vegas,0.08,1.75,57.0,79.0,47.3,68.9
2007-03-11,Las Vegas,0.08,1.77,52.0,80.0,47.6,69.2
2007-03-12,Las Vegas,0.08,1.79,53.0,83.0,47.8,69.5
2007-03-13,Las Vegas,0.08,1.8,58.0,89.0,48.0,69.8
2007-03-14,Las Vegas,0.08,1.82,57.0,87.0,48.2,70.1
2007-03-15,Las Vegas,0.08,1.83,60.0,86.0,48.4,70.4
2007-03-16,Las Vegas,0.08,1.84,59.0,87.0,48.6,70.7
2007-03-17,Las Vegas,0.08,1.85,57.0,90.0,48.8,71.0
2007-03-18,Las Vegas,0.08,1.86,55.0,86.0,49.0,71.2
2007-03-19,Las Vegas,0.08,1.87,57.0,86.0,49.2,71.5
2007-03-20,Las Vegas,0.08,1.89,58.0,77.0,49.4,71.8
2007-03-21,Las Vegas,0.08,1.9,50.0,69.0,49.5,72.0
2007-03-22,Las Vegas,0.08,1.91,56.0,75.0,49.7,72.3
2007-03-23,Las Vegas,0.08,1.92,54.0,76.0,49.9,72.5
2007-03-24,Las Vegas,0.08,1.93,52.0,76.0,50.1,72.8
2007-03-25,Las Vegas,0.08,1.94,55.0,79.0,50.3,73.0
2007-03-26,Las Vegas,0.08,1.95,55.0,83.0,50.5,73.2
2007-03-27,Las Vegas,0.08,1.96,47.0,63.0,50.7,73.5
2007-03-28,Las Vegas,0.08,1.97,46.0,61.0,50.8,73.7
2007-03-29,Las Vegas,0.08,1.98,50.0,68.0,51.0,73.9
2007-03-30,Las Vegas,0.08,1.99,44.0,69.0,51.2,74.1
2007-03-31,Las Vegas,0.08,2.0,47.0,79.0,51.4,74.3
2007-04-01,Las Vegas,0.08,2.01,52.0,85.0,51.6,74.5
2007-04-02,Las Vegas,0.08,2.02,64.0,86.0,51.8,74.8
2007-04-03,Las Vegas,0.08,2.03,59.0,85.0,52.0,75.0
2007-04-04,Las Vegas,0.08,2.03,59.0,87.0,52.2,75.2
2007-04-05,Las Vegas,0.08,2.04,62.0,87.0,52.4,75.4
2007-04-06,Las Vegas,0.08,2.05,63.0,86.0,52.6,75.6
2007-04-07,Las Vegas,0.08,2.06,61.0,89.0,52.8,75.8
2007-04-08,Las Vegas,0.08,2.06,63.0,83.0,53.0,76.0
2007-04-09,Las Vegas,0.08,2.07,59.0,86.0,53.2,76.2
2007-04-10,Las Vegas,0.08,2.08,62.0,79.0,53.5,76.4
2007-04-11,Las Vegas,0.08,2.09,52.0,77.0,53.7,76.7
2007-04-12,Las Vegas,0.09,2.1,45.0,63.0,53.9,76.9
2007-04-13,Las Vegas,0.09,2.11,54.0,74.0,54.2,77.1
2007-04-14,Las Vegas,0.09,2.11,48.0,80.0,54.4,77.3
2007-04-15,Las Vegas,0.09,2.12,55.0,69.0,54.7,77.6
2007-04-16,Las Vegas,0.21,2.13,47.0,72.0,54.9,77.8
2007-04-17,Las Vegas,0.21,2.14,52.0,84.0,55.2,78.1
2007-04-18,Las Vegas,0.21,2.15,52.0,69.0,55.5,78.3
2007-04-19,Las Vegas,0.21,2.16,45.0,67.0,55.7,78.6
2007-04-20,Las Vegas,0.21,2.16,55.0,63.0,56.0,78.9
2007-04-21,Las Vegas,0.21,2.17,51.0,73.0,56.3,79.1
2007-04-22,Las Vegas,0.21,2.18,54.0,73.0,56.6,79.4
2007-04-23,Las Vegas,0.22,2.19,52.0,71.0,56.9,79.7
2007-04-24,Las Vegas,0.22,2.19,58.0,81.0,57.2,80.0
2007-04-25,Las Vegas,0.22,2.2,56.0,86.0,57.5,80.3
2007-04-26,Las Vegas,0.22,2.21,61.0,89.0,57.8,80.6
2007-04-27,Las Vegas,0.22,2.21,64.0,91.0,58.1,80.9
2007-04-28,Las Vegas,0.22,2.22,65.0,96.0,58.4,81.2
2007-04-29,Las Vegas,0.22,2.22,66.0,96.0,58.8,81.6
2007-04-30,Las Vegas,0.22,2.23,76.0,95.0,59.1,81.9
2007-05-01,Las Vegas,0.22,2.23,67.0,91.0,59.4,82.2
2007-05-02,Las Vegas,0.22,2.24,63.0,88.0,59.7,82.6
2007-05-03,Las Vegas,0.22,2.24,61.0,76.0,60.1,82.9
2007-05-04,Las Vegas,0.22,2.25,54.0,74.0,60.4,83.3
2007-05-05,Las Vegas,0.22,2.25,54.0,69.0,60.7,83.6
2007-05-06,Las Vegas,0.22,2.25,58.0,79.0,61.0,84.0
2007-05-07,Las Vegas,0.22,2.26,61.0,83.0,61.4,84.4
2007-05-08,Las Vegas,0.22,2.26,62.0,89.0,61.7,84.7
2007-05-09,Las Vegas,0.22,2.27,61.0,96.0,62.0,85.1
2007-05-10,Las Vegas,0.22,2.27,64.0,97.0,62.3,85.5
2007-05-11,Las Vegas,0.22,2.27,66.0,99.0,62.7,85.9
2007-05-12,Las Vegas,0.22,2.28,66.0,98.0,63.0,86.2
2007-05-13,Las Vegas,0.22,2.28,64.0,94.0,63.3,86.6
2007-05-14,Las Vegas,0.22,2.28,66.0,94.0,63.6,87.0
2007-05-15,Las Vegas,0.22,2.29,67.0,95.0,63.9,87.4
2007-05-16,Las Vegas,0.22,2.29,67.0,97.0,64.2,87.8
2007-05-17,Las Vegas,0.22,2.29,67.0,96.0,64.6,88.2
2007-05-18,Las Vegas,0.22,2.29,66.0,97.0,64.9,88.5
2007-05-19,Las Vegas,0.22,2.3,67.0,98.0,65.2,88.9
2007-05-20,Las Vegas,0.22,2.3,69.0,97.0,65.5,89.3
2007-05-21,Las Vegas,0.22,2.3,70.0,91.0,65.8,89.7
2007-05-22,Las Vegas,0.22,2.3,70.0,85.0,66.1,90.1
2007-05-23,Las Vegas,0.22,2.3,61.0,78.0,66.4,90.5
2007-05-24,Las Vegas,0.22,2.3,59.0,87.0,66.7,90.8
2007-05-25,Las Vegas,0.22,2.31,64.0,93.0,67.0,91.2
2007-05-26,Las Vegas,0.22,2.31,67.0,96.0,67.3,91.6
2007-05-27,Las Vegas,0.22,2.31,69.0,98.0,67.6,92.0
2007-05-28,Las Vegas,0.22,2.31,72.0,96.0,67.9,92.4
2007-05-29,Las Vegas,0.22,2.31,68.0,95.0,68.2,92.7
2007-05-30,Las Vegas,0.22,2.31,71.0,97.0,68.6,93.1
2007-05-31,Las Vegas,0.22,2.31,71.0,98.0,68.9,93.5
2007-06-01,Las Vegas,0.22,2.31,72.0,102.0,69.2,93.9
2007-06-02,Las Vegas,0.22,2.31,80.0,101.0,69.5,94.2
2007-06-03,Las Vegas,0.22,2.31,73.0,103.0,69.8,94.6
2007-06-04,Las Vegas,0.22,2.31,72.0,102.0,70.1,94.9
2007-06-05,Las Vegas,0.22,2.31,71.0,94.0,70.4,95.3
2007-06-06,Las Vegas,0.22,2.31,65.0,80.0,70.7,95.7
2007-06-07,Las Vegas,0.22,2.31,61.0,80.0,71.0,96.0
2007-06-08,Las Vegas,0.22,2.31,63.0,87.0,71.4,96.4
2007-06-09,Las Vegas,0.22,2.31,64.0,93.0,71.7,96.7
2007-06-10,Las Vegas,0.22,2.31,66.0,97.0,72.0,97.0
2007-06-11,Las Vegas,0.22,2.31,74.0,96.0,72.3,97.4
2007-06-12,Las Vegas,0.22,2.31,71.0,97.0,72.6,97.7
2007-06-13,Las Vegas,0.22,2.31,72.0,101.0,73.0,98.0
2007-06-14,Las Vegas,0.22,2.31,76.0,107.0,73.3,98.4
2007-06-15,Las Vegas,0.22,2.31,77.0,107.0,73.6,98.7
2007-06-16,Las Vegas,0.22,2.31,75.0,103.0,73.9,99.0
2007-06-17,Las Vegas,0.22,2.31,74.0,102.0,74.2,99.3
2007-06-18,Las Vegas,0.22,2.31,80.0,104.0,74.6,99.6
2007-06-19,Las Vegas,0.22,2.31,74.0,103.0,74.9,99.9
2007-06-20,Las Vegas,0.22,2.32,72.0,102.0,75.2,100.2
2007-06-21,Las Vegas,0.22,2.32,71.0,104.0,75.5,100.4
2007-06-22,Las Vegas,0.22,2.32,77.0,108.0,75.8,100.7
2007-06-23,Las Vegas,0.22,2.32,77.0,106.0,76.1,101.0
2007-06-24,Las Vegas,0.22,2.32,78.0,104.0,76.4,101.2
2007-06-25,Las Vegas,0.22,2.32,74.0,102.0,76.7,101.5
2007-06-26,Las Vegas,0.22,2.32,70.0,105.0,76.9,101.7
2007-06-27,Las Vegas,0.22,2.32,71.0,102.0,77.2,101.9
2007-06-28,Las Vegas,0.22,2.32,72.0,105.0,77.5,102.1
2007-06-29,Las Vegas,0.22,2.32,74.0,107.0,77.7,102.3
2007-06-30,Las Vegas,0.22,2.32,72.0,107.0,78.0,102.5
2007-07-01,Las Vegas,0.22,2.32,75.0,110.0,78.2,102.7
2007-07-02,Las Vegas,0.22,2.32,76.0,110.0,78.4,102.9
2007-07-03,Las Vegas,0.22,2.33,75.0,110.0,78.6,103.0
2007-07-04,Las Vegas,0.22,2.33,78.0,112.0,78.9,103.2
2007-07-05,Las Vegas,0.22,2.33,81.0,115.0,79.0,103.3
2007-07-06,Las Vegas,0.22,2.33,84.0,114.0,79.2,103.4
2007-07-07,Las Vegas,0.22,2.34,83.0,112.0,79.4,103.6
2007-07-08,Las Vegas,0.22,2.34,82.0,110.0,79.5,103.7
2007-07-09,Las Vegas,0.22,2.34,81.0,110.0,79.7,103.8
2007-07-10,Las Vegas,0.22,2.35,83.0,107.0,79.8,103.9
2007-07-11,Las Vegas,0.22,2.35,87.0,102.0,79.9,103.9
2007-07-12,Las Vegas,0.22,2.36,81.0,107.0,80.0,104.0
2007-07-13,Las Vegas,0.22,2.36,78.0,107.0,80.1,104.0
2007-07-14,Las Vegas,0.22,2.36,81.0,108.0,80.2,104.1
2007-07-15,Las Vegas,0.22,2.37,85.0,108.0,80.2,104.1
2007-07-16,Las Vegas,0.22,2.37,84.0,109.0,80.3,104.1
2007-07-17,Las Vegas,0.22,2.38,85.0,108.0,80.3,104.2
2007-07-18,Las Vegas,0.22,2.38,80.0,108.0,80.4,104.2
2007-07-19,Las Vegas,0.22,2.39,78.0,107.0,80.4,104.2
2007-07-20,Las Vegas,0.22,2.39,78.0,105.0,80.4,104.2
2007-07-21,Las Vegas,0.22,2.4,80.0,106.0,80.3,104.1
2007-07-22,Las Vegas,0.22,2.4,84.0,101.0,80.3,104.1
2007-07-23,Las Vegas,0.23,2.41,78.0,100.0,80.3,104.1
2007-07-24,Las Vegas,0.23,2.41,76.0,94.0,80.2,104.1
2007-07-25,Las Vegas,0.23,2.42,75.0,98.0,80.2,104.0
2007-07-26,Las Vegas,0.23,2.42,70.0,97.0,80.1,104.0
2007-07-27,Las Vegas,0.23,2.43,81.0,103.0,80.0,103.9
2007-07-28,Las Vegas,0.23,2.44,81.0,104.0,80.0,103.9
2007-07-29,Las Vegas,0.23,2.44,82.0,105.0,79.9,103.8
2007-07-30,Las Vegas,0.25,2.44,79.0,105.0,79.8,103.7
2007-07-31,Las Vegas,0.25,2.45,78.0,97.0,79.7,103.7
2007-08-01,Las Vegas,0.25,2.46,76.0,89.0,79.6,103.6
2007-08-02,Las Vegas,0.25,2.46,76.0,92.0,79.5,103.5
2007-08-03,Las Vegas,0.25,2.47,79.0,103.0,79.3,103.5
2007-08-04,Las Vegas,0.25,2.47,80.0,107.0,79.2,103.4
