avg_stars,date,city,precipitation,temp_min,temp_max
3.7228,2012-11-18,Las Vegas,29.82,43,56
3.7254,2012-11-19,Las Vegas,29.82,45,64
3.768,2012-11-20,Las Vegas,29.82,37,62
3.7291,2012-11-21,Las Vegas,29.82,33,64
3.6892,2012-11-22,Las Vegas,29.82,31,65
3.5517,2012-11-23,Las Vegas,29.82,29,66
3.5122,2012-11-24,Las Vegas,29.82,30,56
3.75,2012-11-25,Las Vegas,29.82,21,53
3.7,2012-11-26,Las Vegas,29.82,27,65
3.6538,2012-11-27,Las Vegas,29.85,45,58
3.7935,2012-11-28,Las Vegas,29.85,33,58
3.7512,2012-11-29,Las Vegas,29.85,24,57
3.7216,2012-11-30,Las Vegas,29.85,28,64
3.619,2012-12-01,Las Vegas,29.85,35,66
3.5371,2012-12-02,Las Vegas,29.85,42,69
3.6786,2012-12-03,Las Vegas,29.85,45,73
3.6667,2012-12-04,Las Vegas,29.85,49,74
3.7407,2012-12-05,Las Vegas,29.88,47,69
3.882,2012-12-06,Las Vegas,29.88,46,52
3.6332,2012-12-07,Las Vegas,29.88,47,54
3.8188,2012-12-08,Las Vegas,29.88,47,69
3.6095,2012-12-09,Las Vegas,29.94,54,66
3.6845,2012-12-10,Las Vegas,30.04,56,69
3.5484,2012-12-11,Las Vegas,30.04,44,61
3.5567,2012-12-12,Las Vegas,30.09,42,48
3.6744,2012-12-13,Las Vegas,30.09,38,54
3.7516,2012-12-14,Las Vegas,30.09,23,59
3.6667,2012-12-15,Las Vegas,30.09,33,59
3.6623,2012-12-16,Las Vegas,30.46,49,58
3.6331,2012-12-17,Las Vegas,30.64,52,58
3.4423,2012-12-18,Las Vegas,30.64,38,60
3.699,2012-12-19,Las Vegas,30.64,35,67
3.5935,2012-12-20,Las Vegas,31.31,37,56
3.7762,2012-12-21,Las Vegas,31.31,37,46
3.3608,2012-12-22,Las Vegas,31.31,27,56
3.645,2012-12-23,Las Vegas,31.31,21,55
3.6279,2012-12-24,Las Vegas,31.69,44,50
3.4779,2012-12-25,Las Vegas,31.69,46,57
3.402,2012-12-26,Las Vegas,33.41,40,53
3.5109,2012-12-27,Las Vegas,33.41,32,52
3.5171,2012-12-28,Las Vegas,33.41,29,45
3.6176,2012-12-29,Las Vegas,33.69,36,53
3.6293,2012-12-30,Las Vegas,33.69,24,48
3.4774,2012-12-31,Las Vegas,33.69,26,53
3.6443,2013-01-01,Las Vegas,0.35,45,50
3.5092,2013-01-02,Las Vegas,0.49,46,50
3.6991,2013-01-03,Las Vegas,0.49,31,46
3.6692,2013-01-04,Las Vegas,0.49,22,51
3.5641,2013-01-05,Las Vegas,0.49,22,50
3.6364,2013-01-06,Las Vegas,0.5,35,52
3.8292,2013-01-07,Las Vegas,0.5,26,53
3.549,2013-01-08,Las Vegas,0.5,25,54
3.502,2013-01-09,Las Vegas,0.5,36,65
3.7232,2013-01-10,Las Vegas,0.53,44,70
3.6842,2013-01-11,Las Vegas,0.56,48,54
3.6898,2013-01-12,Las Vegas,0.56,48,73
3.572,2013-01-13,Las Vegas,0.56,53,75
3.7546,2013-01-14,Las Vegas,0.7,60,68
3.6357,2013-01-15,Las Vegas,0.75,43,64
3.7417,2013-01-16,Las Vegas,0.92,42,51
3.627,2013-01-17,Las Vegas,3.3,35,52
3.6863,2013-01-18,Las Vegas,3.3,30,49
3.6578,2013-01-19,Las Vegas,3.3,23,54
3.5341,2013-01-20,Las Vegas,3.3,34,65
3.5964,2013-01-21,Las Vegas,3.3,26,61
3.7103,2013-01-22,Las Vegas,3.3,26,44
3.759,2013-01-23,Las Vegas,3.3,19,47
3.6733,2013-01-24,Las Vegas,3.3,27,51
3.7431,2013-01-25,Las Vegas,3.41,21,27
3.5249,2013-01-26,Las Vegas,3.41,22,47
3.6784,2013-01-27,Las Vegas,3.41,27,45
3.7379,2013-01-28,Las Vegas,3.43,34,50
3.6448,2013-01-29,Las Vegas,3.43,40,72
3.7615,2013-01-30,Las Vegas,4.26,51,77
3.7768,2013-01-31,Las Vegas,4.29,35,51
3.7276,2013-02-01,Las Vegas,4.29,25,42
3.6408,2013-02-02,Las Vegas,4.29,23,48
3.5789,2013-02-03,Las Vegas,4.29,31,56
3.608,2013-02-04,Las Vegas,4.29,25,50
3.7183,2013-02-05,Las Vegas,4.29,36,66
3.8582,2013-02-06,Las Vegas,4.29,32,65
3.6772,2013-02-07,Las Vegas,5.01,39,50
3.6814,2013-02-08,Las Vegas,5.03,39,61
3.7822,2013-02-09,Las Vegas,5.03,23,62
3.569,2013-02-10,Las Vegas,5.15,32,57
3.7424,2013-02-11,Las Vegas,5.29,49,60
3.6667,2013-02-12,Las Vegas,5.36,41,60
3.8031,2013-02-13,Las Vegas,5.41,36,48
3.8138,2013-02-14,Las Vegas,5.41,27,52
3.7568,2013-02-15,Las Vegas,5.41,26,62
3.7034,2013-02-16,Las Vegas,5.63,25,47
3.6558,2013-02-17,Las Vegas,5.63,21,42
3.6448,2013-02-18,Las Vegas,5.63,20,54
3.6364,2013-02-19,Las Vegas,5.89,36,48
3.6007,2013-02-20,Las Vegas,5.89,26,55
3.754,2013-02-21,Las Vegas,5.89,29,58
3.5693,2013-02-22,Las Vegas,6.16,37,46
3.8325,2013-02-23,Las Vegas,6.59,37,43
3.5247,2013-02-24,Las Vegas,6.59,42,66
3.6445,2013-02-25,Las Vegas,6.59,39,44
3.6528,2013-02-26,Las Vegas,7.75,33,45
3.7742,2013-02-27,Las Vegas,7.75,35,57
3.624,2013-02-28,Las Vegas,7.75,32,51
3.702,2013-03-01,Las Vegas,7.75,26,48
3.7895,2013-03-02,Las Vegas,7.93,31,46
3.8058,2013-03-03,Las Vegas,7.93,21,47
3.6308,2013-03-04,Las Vegas,7.93,21,55
3.7458,2013-03-05,Las Vegas,8.3,38,57
3.8097,2013-03-06,Las Vegas,8.3,31,50
3.7075,2013-03-07,Las Vegas,8.3,24,56
3.8276,2013-03-08,Las Vegas,8.3,23,58
3.6408,2013-03-09,Las Vegas,8.3,31,63
3.5528,2013-03-10,Las Vegas,8.3,36,67
3.7322,2013-03-11,Las Vegas,8.45,45,70
3.6344,2013-03-12,Las Vegas,9.17,45,70
3.6731,2013-03-13,Las Vegas,9.17,33,59
3.603,2013-03-14,Las Vegas,9.17,29,54
3.9542,2013-03-15,Las Vegas,9.17,26,68
3.5455,2013-03-16,Las Vegas,9.17,56,79
3.504,2013-03-17,Las Vegas,9.17,46,77
3.625,2013-03-18,Las Vegas,9.78,40,46
3.6396,2013-03-19,Las Vegas,9.78,40,67
3.7623,2013-03-20,Las Vegas,5.81,28,44
3.7046,2013-03-21,Las Vegas,5.83,23,41
3.636,2013-03-22,Las Vegas,5.83,21,30
3.7304,2013-03-23,Las Vegas,5.83,23,37
3.575,2013-03-24,Las Vegas,5.83,21,49
3.5469,2013-03-25,Las Vegas,6.05,26,45
3.6242,2013-03-26,Las Vegas,6.39,33,38
3.69,2013-03-27,Las Vegas,6.54,33,43
3.7316,2013-03-28,Las Vegas,6.54,34,44
3.6018,2013-03-29,Las Vegas,6.54,35,45
3.6142,2013-03-30,Las Vegas,6.54,28,55
3.7215,2013-03-31,Las Vegas,6.54,26,59
3.5993,2013-04-01,Las Vegas,6.62,37,51
3.5487,2013-04-02,Las Vegas,6.62,29,47
3.6426,2013-04-03,Las Vegas,6.62,24,46
3.7183,2013-04-04,Las Vegas,6.62,20,42
3.6338,2013-04-05,Las Vegas,6.62,20,56
3.8283,2013-04-06,Las Vegas,6.62,26,57
3.6515,2013-04-07,Las Vegas,6.62,26,60
3.6364,2013-04-08,Las Vegas,6.62,48,73
3.7911,2013-04-09,Las Vegas,6.62,46,75
3.7376,2013-04-10,Las Vegas,6.62,46,81
3.6182,2013-04-11,Las Vegas,7.33,46,79
3.6784,2013-04-12,Las Vegas,7.52,56,75
3.608,2013-04-13,Las Vegas,7.7,43,64
3.5614,2013-04-14,Las Vegas,7.7,32,54
3.6888,2013-04-15,Las Vegas,7.7,32,64
3.7484,2013-04-16,Las Vegas,7.7,32,67
3.6029,2013-04-17,Las Vegas,8.5,51,79
3.6484,2013-04-18,Las Vegas,8.5,54,70
3.5707,2013-04-19,Las Vegas,8.5,58,88
3.7239,2013-04-20,Las Vegas,8.69,41,71
3.7067,2013-04-21,Las Vegas,8.69,29,54
3.4449,2013-04-22,Las Vegas,8.69,28,56
3.6681,2013-04-23,Las Vegas,8.69,39,62
3.5444,2013-04-24,Las Vegas,8.69,39,74
3.6994,2013-04-25,Las Vegas,9.12,35,69
3.765,2013-04-26,Las Vegas,9.15,36,58
3.7171,2013-04-27,Las Vegas,9.15,37,64
3.5592,2013-04-28,Las Vegas,9.15,35,76
3.6284,2013-04-29,Las Vegas,9.41,48,62
3.6314,2013-04-30,Las Vegas,9.45,51,64
3.6761,2013-05-01,Las Vegas,9.45,50,76
3.6803,2013-05-02,Las Vegas,9.45,48,78
3.5451,2013-05-03,Las Vegas,9.45,47,78
3.4636,2013-05-04,Las Vegas,9.45,47,81
3.629,2013-05-05,Las Vegas,9.45,49,74
3.464,2013-05-06,Las Vegas,9.45,47,76
3.75,2013-05-07,Las Vegas,9.45,46,72
3.7056,2013-05-08,Las Vegas,9.65,57,73
3.5787,2013-05-09,Las Vegas,9.65,56,78
3.5726,2013-05-10,Las Vegas,9.67,55,82
3.6959,2013-05-11,Las Vegas,10.38,55,78
3.7085,2013-05-12,Las Vegas,10.43,42,63
3.5809,2013-05-13,Las Vegas,10.43,34,54
3.7441,2013-05-14,Las Vegas,10.43,31,55
3.6818,2013-05-15,Las Vegas,10.43,31,63
3.6564,2013-05-16,Las Vegas,10.47,31,87
3.6055,2013-05-17,Las Vegas,10.47,50,85
3.7892,2013-05-18,Las Vegas,10.47,54,86
3.6352,2013-05-19,Las Vegas,10.47,54,81
3.4715,2013-05-20,Las Vegas,10.47,62,88
3.6742,2013-05-21,Las Vegas,10.47,61,88
3.754,2013-05-22,Las Vegas,10.47,66,88
3.6723,2013-05-23,Las Vegas,10.72,65,88
3.6701,2013-05-24,Las Vegas,11.4,46,77
3.478,2013-05-25,Las Vegas,11.4,44,74
3.5781,2013-05-26,Las Vegas,11.4,34,65
3.5982,2013-05-27,Las Vegas,11.4,34,70
3.7508,2013-05-28,Las Vegas,11.51,34,64
3.6254,2013-05-29,Las Vegas,11.75,39,73
3.535,2013-05-30,Las Vegas,11.75,53,87
3.746,2013-05-31,Las Vegas,11.75,61,91
3.5789,2013-06-01,Las Vegas,11.75,64,90
3.7,2013-06-02,Las Vegas,11.78,71,88
3.6745,2013-06-03,Las Vegas,11.78,63,82
3.6162,2013-06-04,Las Vegas,11.78,43,72
3.6957,2013-06-05,Las Vegas,11.78,43,80
3.6829,2013-06-06,Las Vegas,11.91,50,84
3.8723,2013-06-07,Las Vegas,12.57,62,71
3.7135,2013-06-08,Las Vegas,12.57,58,69
3.6638,2013-06-09,Las Vegas,12.57,56,76
3.7525,2013-06-10,Las Vegas,12.58,57,87
3.6613,2013-06-11,Las Vegas,12.68,62,77
3.6656,2013-06-12,Las Vegas,12.73,64,80
3.7216,2013-06-13,Las Vegas,14.03,63,84
3.6761,2013-06-14,Las Vegas,14.03,52,76
3.6686,2013-06-15,Las Vegas,14.03,51,75
3.5085,2013-06-16,Las Vegas,14.08,51,77
3.6486,2013-06-17,Las Vegas,14.08,64,77
3.6868,2013-06-18,Las Vegas,14.08,63,87
3.5931,2013-06-19,Las Vegas,14.78,56,80
3.7385,2013-06-20,Las Vegas,14.78,51,81
3.7795,2013-06-21,Las Vegas,14.78,51,85
3.6538,2013-06-22,Las Vegas,14.78,56,90
3.6,2013-06-23,Las Vegas,14.78,60,90
3.6555,2013-06-24,Las Vegas,14.78,67,90
3.756,2013-06-25,Las Vegas,14.78,66,92
3.6079,2013-06-26,Las Vegas,17.16,68,91
3.8659,2013-06-27,Las Vegas,17.33,68,86
3.7908,2013-06-28,Las Vegas,18.13,64,79
3.9017,2013-06-29,Las Vegas,18.23,63,80
3.6654,2013-06-30,Las Vegas,18.23,62,82
3.6618,2013-07-01,Las Vegas,18.24,62,84
3.7092,2013-07-02,Las Vegas,18.39,67,82
3.7057,2013-07-03,Las Vegas,18.39,67,87
3.8242,2013-07-04,Las Vegas,18.41,69,89
3.4601,2013-07-05,Las Vegas,18.41,69,89
3.6128,2013-07-06,Las Vegas,18.41,70,86
3.4836,2013-07-07,Las Vegas,18.41,70,90
3.6503,2013-07-08,Las Vegas,18.41,68,81
3.677,2013-07-09,Las Vegas,18.87,68,86
3.6201,2013-07-10,Las Vegas,19.56,71,86
3.7218,2013-07-11,Las Vegas,20.66,67,75
3.5858,2013-07-12,Las Vegas,20.66,59,81
3.6623,2013-07-13,Las Vegas,20.66,59,74
3.7723,2013-07-14,Las Vegas,20.66,62,87
3.5922,2013-07-15,Las Vegas,20.66,68,92
3.6643,2013-07-16,Las Vegas,20.66,69,91
3.6566,2013-07-17,Las Vegas,20.96,72,94
3.7269,2013-07-18,Las Vegas,20.96,72,94
3.903,2013-07-19,Las Vegas,20.96,72,93
3.7241,2013-07-20,Las Vegas,20.96,74,94
3.6364,2013-07-21,Las Vegas,21.01,71,79
3.6803,2013-07-22,Las Vegas,21.21,64,89
3.645,2013-07-23,Las Vegas,22.18,66,82
3.6466,2013-07-24,Las Vegas,22.63,64,86
3.7418,2013-07-25,Las Vegas,22.63,53,77
3.7563,2013-07-26,Las Vegas,22.63,52,81
3.6498,2013-07-27,Las Vegas,22.63,54,85
3.6318,2013-07-28,Las Vegas,23.18,61,77
3.6814,2013-07-29,Las Vegas,23.21,55,78
3.7671,2013-07-30,Las Vegas,23.21,54,77
3.7441,2013-07-31,Las Vegas,23.21,54,81
3.7237,2013-08-01,Las Vegas,23.21,58,82
3.5696,2013-08-02,Las Vegas,23.21,59,84
3.6318,2013-08-03,Las Vegas,23.41,59,79
3.5496,2013-08-04,Las Vegas,23.58,55,81
3.6,2013-08-05,Las Vegas,23.58,54,78
3.6395,2013-08-06,Las Vegas,23.58,53,78
3.6552,2013-08-07,Las Vegas,23.58,58,84
3.7451,2013-08-08,Las Vegas,23.75,62,86
3.6475,2013-08-09,Las Vegas,23.75,61,88
3.8037,2013-08-10,Las Vegas,23.8,63,80
3.7416,2013-08-11,Las Vegas,23.8,63,80
3.6237,2013-08-12,Las Vegas,23.8,63,87
3.6896,2013-08-13,Las Vegas,23.8,64,86
3.8457,2013-08-14,Las Vegas,23.8,52,82
3.7006,2013-08-15,Las Vegas,23.8,49,73
3.6764,2013-08-16,Las Vegas,23.8,49,79
3.7535,2013-08-17,Las Vegas,23.8,53,83
3.59,2013-08-18,Las Vegas,23.8,56,82
3.7143,2013-08-19,Las Vegas,24.05,62,76
3.768,2013-08-20,Las Vegas,24.26,58,83
3.92,2013-08-21,Las Vegas,24.26,58,87
3.7158,2013-08-22,Las Vegas,24.26,60,88
3.6791,2013-08-23,Las Vegas,24.32,68,85
3.8103,2013-08-24,Las Vegas,24.32,57,88
3.7152,2013-08-25,Las Vegas,24.32,57,85
3.7199,2013-08-26,Las Vegas,24.32,58,85
3.8241,2013-08-27,Las Vegas,24.32,60,87
3.8306,2013-08-28,Las Vegas,25.37,70,84
3.7358,2013-08-29,Las Vegas,25.55,69,85
3.6963,2013-08-30,Las Vegas,25.55,65,90
3.7619,2013-08-31,Las Vegas,25.55,65,88
3.4909,2013-09-01,Las Vegas,25.55,71,89
3.7704,2013-09-02,Las Vegas,25.55,69,82
3.7034,2013-09-03,Las Vegas,25.58,61,88
3.7979,2013-09-04,Las Vegas,25.58,53,74
3.8259,2013-09-05,Las Vegas,25.58,53,81
3.6667,2013-09-06,Las Vegas,25.58,46,72
3.6914,2013-09-07,Las Vegas,25.58,47,78
3.6413,2013-09-08,Las Vegas,25.58,47,83
3.738,2013-09-09,Las Vegas,25.58,47,82
3.7205,2013-09-10,Las Vegas,26.64,57,84
3.7623,2013-09-11,Las Vegas,26.64,57,96
3.9219,2013-09-12,Las Vegas,26.66,70,89
3.749,2013-09-13,Las Vegas,26.97,60,76
3.7231,2013-09-14,Las Vegas,27.0,53,76
3.6396,2013-09-15,Las Vegas,27.0,46,70
3.6098,2013-09-16,Las Vegas,27.18,46,72
3.5749,2013-09-17,Las Vegas,27.18,46,74
3.7923,2013-09-18,Las Vegas,27.18,46,73
3.6073,2013-09-19,Las Vegas,27.18,45,76
3.6038,2013-09-20,Las Vegas,27.18,59,80
3.747,2013-09-21,Las Vegas,27.18,61,82
3.6667,2013-09-22,Las Vegas,27.94,56,71
3.5345,2013-09-23,Las Vegas,27.94,53,64
3.7191,2013-09-24,Las Vegas,27.94,41,62
3.7729,2013-09-25,Las Vegas,27.94,41,71
3.7269,2013-09-26,Las Vegas,27.94,42,75
3.7558,2013-09-27,Las Vegas,27.94,48,74
3.5979,2013-09-28,Las Vegas,27.94,48,78
3.5885,2013-09-29,Las Vegas,27.94,48,75
3.7054,2013-09-30,Las Vegas,27.94,52,71
3.875,2013-10-01,Las Vegas,27.94,54,73
3.7565,2013-10-02,Las Vegas,27.94,54,80
3.7284,2013-10-03,Las Vegas,27.94,57,83
3.6041,2013-10-04,Las Vegas,28.4,60,77
3.6402,2013-10-05,Las Vegas,28.66,73,77
3.5438,2013-10-06,Las Vegas,29.03,67,81
3.7462,2013-10-07,Las Vegas,29.15,59,77
3.7794,2013-10-08,Las Vegas,29.38,59,77
3.7115,2013-10-09,Las Vegas,29.38,49,69
3.5495,2013-10-10,Las Vegas,29.38,48,70
3.815,2013-10-11,Las Vegas,29.38,47,73
3.793,2013-10-12,Las Vegas,29.42,53,67
3.796,2013-10-13,Las Vegas,29.42,53,76
3.7221,2013-10-14,Las Vegas,29.43,57,70
3.742,2013-10-15,Las Vegas,29.43,54,65
3.727,2013-10-16,Las Vegas,29.44,54,67
3.7137,2013-10-17,Las Vegas,29.74,54,66
3.7736,2013-10-18,Las Vegas,30.28,52,66
3.7461,2013-10-19,Las Vegas,30.28,45,64
3.5948,2013-10-20,Las Vegas,30.33,40,56
3.6624,2013-10-21,Las Vegas,30.33,39,60
3.7177,2013-10-22,Las Vegas,30.43,38,67
3.8968,2013-10-23,Las Vegas,30.5,40,54
3.8021,2013-10-24,Las Vegas,30.61,39,40
3.6488,2013-10-25,Las Vegas,30.61,32,47
3.5779,2013-10-26,Las Vegas,30.61,34,40
3.6357,2013-10-27,Las Vegas,30.61,36,51
3.7704,2013-10-28,Las Vegas,30.61,31,55
3.6494,2013-10-29,Las Vegas,30.61,30,62
3.7125,2013-10-30,Las Vegas,30.61,35,61
3.6404,2013-10-31,Las Vegas,30.63,44,66
3.6332,2013-11-01,Las Vegas,30.97,60,70
3.608,2013-11-02,Las Vegas,30.97,48,73
3.6759,2013-11-03,Las Vegas,30.97,40,53
3.8224,2013-11-04,Las Vegas,30.97,34,53
3.594,2013-11-05,Las Vegas,30.97,34,43
3.772,2013-11-06,Las Vegas,30.97,39,59
3.7292,2013-11-07,Las Vegas,31.67,40,70
3.5644,2013-11-08,Las Vegas,31.73,38,52
3.7895,2013-11-09,Las Vegas,31.73,28,45
3.6201,2013-11-10,Las Vegas,31.73,28,59
3.6476,2013-11-11,Las Vegas,31.73,30,48
3.7928,2013-11-12,Las Vegas,31.86,30,50
3.8447,2013-11-13,Las Vegas,31.91,29,38
3.6466,2013-11-14,Las Vegas,31.91,29,40
3.6517,2013-11-15,Las Vegas,31.91,28,52
3.6591,2013-11-16,Las Vegas,31.91,28,57
3.6529,2013-11-17,Las Vegas,31.99,35,61
3.7479,2013-11-18,Las Vegas,32.68,49,61
3.6029,2013-11-19,Las Vegas,32.68,37,56
3.8212,2013-11-20,Las Vegas,32.68,24,40
3.7597,2013-11-21,Las Vegas,32.68,24,50
3.6106,2013-11-22,Las Vegas,32.68,31,47
3.7638,2013-11-23,Las Vegas,32.68,31,53
3.7252,2013-11-24,Las Vegas,32.74,24,39
3.766,2013-11-25,Las Vegas,32.74,19,28
3.6316,2013-11-26,Las Vegas,32.79,16,38
3.8168,2013-11-27,Las Vegas,33.61,20,34
3.5862,2013-11-28,Las Vegas,33.61,22,33
3.4762,2013-11-29,Las Vegas,33.61,20,31
3.6761,2013-11-30,Las Vegas,33.61,23,38
3.4314,2013-12-01,Las Vegas,33.61,23,42
3.5839,2013-12-02,Las Vegas,33.61,29,44
3.9094,2013-12-03,Las Vegas,33.63,35,50
3.783,2013-12-04,Las Vegas,33.64,36,57
3.788,2013-12-05,Las Vegas,33.64,36,58
3.8833,2013-12-06,Las Vegas,34.36,35,61
3.7897,2013-12-07,Las Vegas,34.57,29,37
3.5664,2013-12-08,Las Vegas,34.57,19,33
3.644,2013-12-09,Las Vegas,34.78,20,35
3.6022,2013-12-10,Las Vegas,34.83,20,37
3.8233,2013-12-11,Las Vegas,34.91,20,29
3.9115,2013-12-12,Las Vegas,34.91,17,32
3.735,2013-12-13,Las Vegas,34.91,15,24
3.7255,2013-12-14,Las Vegas,34.91,20,37
3.6406,2013-12-15,Las Vegas,35.45,27,36
3.6613,2013-12-16,Las Vegas,35.45,23,35
3.8462,2013-12-17,Las Vegas,35.53,20,27
3.796,2013-12-18,Las Vegas,35.53,26,36
3.6578,2013-12-19,Las Vegas,35.53,20,31
3.8734,2013-12-20,Las Vegas,35.53,20,51
3.7975,2013-12-21,Las Vegas,35.56,35,60
3.6633,2013-12-22,Las Vegas,36.21,59,70
3.506,2013-12-23,Las Vegas,36.44,44,62
3.5158,2013-12-24,Las Vegas,36.45,31,44
3.3636,2013-12-25,Las Vegas,36.45,13,44
3.53,2013-12-26,Las Vegas,36.55,12,30
3.6718,2013-12-27,Las Vegas,36.55,27,41
3.6925,2013-12-28,Las Vegas,36.55,25,44
3.5688,2013-12-29,Las Vegas,36.55,25,52
3.6485,2013-12-30,Las Vegas,37.11,36,38
3.6202,2013-12-31,Las Vegas,37.11,22,36
3.6768,2014-01-01,Las Vegas,0.05,22,27
3.5103,2014-01-02,Las Vegas,0.05,26,36
3.4523,2014-01-03,Las Vegas,0.32,9,31
3.5734,2014-01-04,Las Vegas,0.32,8,19
3.6342,2014-01-05,Las Vegas,0.32,8,40
3.7306,2014-01-06,Las Vegas,0.67,19,42
3.7005,2014-01-07,Las Vegas,0.67,-9,32
3.7173,2014-01-08,Las Vegas,0.67,-9,6
3.6472,2014-01-09,Las Vegas,0.73,3,23
3.7889,2014-01-10,Las Vegas,0.73,19,35
3.7312,2014-01-11,Las Vegas,0.73,34,47
3.6875,2014-01-12,Las Vegas,1.06,36,54
3.6562,2014-01-13,Las Vegas,1.06,27,38
3.7095,2014-01-14,Las Vegas,1.43,28,55
3.7814,2014-01-15,Las Vegas,1.49,33,48
3.6941,2014-01-16,Las Vegas,1.49,20,35
3.686,2014-01-17,Las Vegas,1.51,20,35
3.6906,2014-01-18,Las Vegas,1.75,17,40
3.7229,2014-01-19,Las Vegas,1.85,13,22
3.7204,2014-01-20,Las Vegas,1.85,21,35
3.7962,2014-01-21,Las Vegas,1.87,21,36
3.8101,2014-01-22,Las Vegas,1.93,1,21
3.9294,2014-01-23,Las Vegas,1.93,1,15
3.9618,2014-01-24,Las Vegas,1.96,2,20
3.7168,2014-01-25,Las Vegas,2.16,3,28
3.6461,2014-01-26,Las Vegas,2.16,10,30
3.7179,2014-01-27,Las Vegas,2.42,5,41
3.7989,2014-01-28,Las Vegas,2.42,-7,9
3.8596,2014-01-29,Las Vegas,2.42,-7,9
3.7761,2014-01-30,Las Vegas,2.42,-7,19
3.6739,2014-01-31,Las Vegas,2.42,1,35
3.682,2014-02-01,Las Vegas,2.42,1,39
3.76,2014-02-02,Las Vegas,2.42,32,46
3.539,2014-02-03,Las Vegas,2.65,27,40
3.7251,2014-02-04,Las Vegas,2.68,17,33
3.7607,2014-02-05,Las Vegas,3.13,17,32
3.7201,2014-02-06,Las Vegas,3.13,17,35
3.7647,2014-02-07,Las Vegas,3.13,16,35
4.0034,2014-02-08,Las Vegas,3.13,7,25
3.7529,2014-02-09,Las Vegas,3.18,5,27
3.8141,2014-02-10,Las Vegas,3.29,10,30
3.774,2014-02-11,Las Vegas,3.29,7,24
3.7129,2014-02-12,Las Vegas,3.29,0,27
3.7126,2014-02-13,Las Vegas,3.29,0,33
3.6151,2014-02-14,Las Vegas,3.35,19,32
3.5893,2014-02-15,Las Vegas,3.45,19,36
3.6957,2014-02-16,Las Vegas,3.45,10,31
3.6357,2014-02-17,Las Vegas,3.72,2,26
3.68,2014-02-18,Las Vegas,3.84,2,36
3.6338,2014-02-19,Las Vegas,3.89,27,42
3.7967,2014-02-20,Las Vegas,3.91,25,51
3.7326,2014-02-21,Las Vegas,3.96,25,55
3.7059,2014-02-22,Las Vegas,4.21,28,48
3.7284,2014-02-23,Las Vegas,4.21,31,54
3.6877,2014-02-24,Las Vegas,4.21,31,42
3.7744,2014-02-25,Las Vegas,4.21,24,34
3.7697,2014-02-26,Las Vegas,4.21,21,32
3.7926,2014-02-27,Las Vegas,4.21,15,25
3.8656,2014-02-28,Las Vegas,4.21,1,19
3.7596,2014-03-01,Las Vegas,4.21,0,0
3.7161,2014-03-02,Las Vegas,4.21,20,47
3.6457,2014-03-03,Las Vegas,4.39,10,31
3.7267,2014-03-04,Las Vegas,4.39,7,24
3.7129,2014-03-05,Las Vegas,4.39,7,35
3.7302,2014-03-06,Las Vegas,4.39,18,34
3.839,2014-03-07,Las Vegas,4.39,18,39
3.5347,2014-03-08,Las Vegas,4.39,27,54
3.7197,2014-03-09,Las Vegas,4.43,24,51
3.6359,2014-03-10,Las Vegas,4.43,22,41
3.7614,2014-03-11,Las Vegas,4.43,30,59
3.7744,2014-03-12,Las Vegas,4.43,34,67
3.7712,2014-03-13,Las Vegas,5.07,9,67
3.8436,2014-03-14,Las Vegas,5.07,9,33
3.75,2014-03-15,Las Vegas,5.12,11,61
3.5886,2014-03-16,Las Vegas,5.12,28,49
3.6816,2014-03-17,Las Vegas,5.12,27,30
3.7238,2014-03-18,Las Vegas,5.12,27,37
3.7577,2014-03-19,Las Vegas,5.12,35,51
3.8048,2014-03-20,Las Vegas,5.12,36,54
3.7394,2014-03-21,Las Vegas,5.12,29,36
3.7615,2014-03-22,Las Vegas,5.12,29,47
3.6082,2014-03-23,Las Vegas,5.12,37,54
3.6317,2014-03-24,Las Vegas,5.12,21,37
3.6392,2014-03-25,Las Vegas,5.12,21,36
3.7629,2014-03-26,Las Vegas,5.13,22,38
3.7826,2014-03-27,Las Vegas,5.13,17,40
3.7138,2014-03-28,Las Vegas,5.13,17,55
3.7014,2014-03-29,Las Vegas,5.13,40,60
3.5686,2014-03-30,Las Vegas,5.89,33,54
3.6037,2014-03-31,Las Vegas,5.89,28,49
3.7131,2014-04-01,Las Vegas,5.89,27,61
3.5785,2014-04-02,Las Vegas,5.89,40,76
3.9294,2014-04-03,Las Vegas,6.15,45,62
3.7538,2014-04-04,Las Vegas,6.85,45,63
3.7636,2014-04-05,Las Vegas,7.51,37,62
3.5335,2014-04-06,Las Vegas,7.51,27,47
3.6578,2014-04-07,Las Vegas,7.51,26,55
3.6536,2014-04-08,Las Vegas,7.82,46,55
3.7261,2014-04-09,Las Vegas,7.82,35,61
3.7044,2014-04-10,Las Vegas,7.82,32,58
3.8099,2014-04-11,Las Vegas,7.83,32,57
3.5576,2014-04-12,Las Vegas,7.9,43,65
3.6598,2014-04-13,Las Vegas,7.9,42,75
3.5904,2014-04-14,Las Vegas,7.9,50,79
3.7018,2014-04-15,Las Vegas,8.05,50,73
3.6527,2014-04-16,Las Vegas,8.31,27,50
3.6941,2014-04-17,Las Vegas,8.31,25,47
3.6771,2014-04-18,Las Vegas,8.31,38,64
3.7206,2014-04-19,Las Vegas,8.31,38,70
3.6749,2014-04-20,Las Vegas,8.31,38,67
3.5741,2014-04-21,Las Vegas,8.31,37,74
